,L1,L2
2011-05-13,1.5624485802770773e-06,2.3224663109603258e-05
2011-05-16,1.5693765736207608e-06,2.3230867259778396e-05
2011-05-17,1.5693765736207608e-06,2.3230867259778396e-05
2011-05-18,1.5738748407407365e-06,2.324237979174852e-05
2011-05-19,1.413383710285973e-06,2.2169822307006772e-05
2011-05-20,9.609598529898241e-07,1.475832931934841e-05
2011-05-23,9.827146625453613e-07,1.4843735717931877e-05
2011-05-24,9.678694836276542e-07,1.4803242823331506e-05
2011-05-25,9.678694836276542e-07,1.4803242823331506e-05
2011-05-26,9.678694836276542e-07,1.4803242823331506e-05
2011-05-27,9.221982646275983e-07,1.4453716111363617e-05
2011-05-31,1.10716602344564e-06,1.6180085514489096e-05
2011-06-01,1.10716602344564e-06,1.6180085514489096e-05
2011-06-02,1.1189703666584348e-06,1.6206932424179314e-05
2011-06-03,1.0945139160049633e-06,1.612773681988811e-05
2011-06-06,1.1716409759351248e-06,1.6663881471419103e-05
2011-06-07,1.1620585365731277e-06,1.662061184691696e-05
2011-06-08,1.14582760977881e-06,1.657921270603628e-05
2011-06-09,1.249753549196821e-06,1.7273757091935126e-05
2011-06-10,1.249753549196821e-06,1.7273757091935126e-05
2011-06-13,1.3023451903390692e-06,1.7504618925102186e-05
2011-06-14,1.2361896305927664e-06,1.675184634112136e-05
2011-06-15,1.2361896305927664e-06,1.675184634112136e-05
2011-06-16,1.1937534030090907e-06,1.638847850391849e-05
2011-06-17,1.3713533506119458e-06,1.8490090828620454e-05
2011-06-20,1.231392706561259e-06,1.7247618029909394e-05
2011-06-21,1.0880976471150184e-06,1.5968668820953027e-05
2011-06-22,9.737044012861564e-07,1.4848393674813191e-05
2011-06-23,9.321007165618273e-07,1.465665101232007e-05
2011-06-24,9.798888902984947e-07,1.4892533627459185e-05
2011-06-27,1.9535622119462345e-06,2.936499571316531e-05
2011-06-28,2.206407272055996e-06,3.129698837621938e-05
2011-06-29,2.154878027719869e-06,3.113568379348879e-05
2011-06-30,2.1407141187574442e-06,3.110490210499042e-05
2011-07-01,2.2529473863041227e-06,3.147544418398365e-05
2011-07-05,2.3549576304770025e-06,3.1913383057225355e-05
2011-07-06,2.255221295090827e-06,3.128937504501075e-05
2011-07-07,2.136371839935088e-06,3.085061148876033e-05
2011-07-08,2.00085139067125e-06,2.968912188108371e-05
2011-07-11,2.033294989216444e-06,2.975468529400511e-05
2011-07-12,2.1495237738399696e-06,3.0194917663008766e-05
2011-07-13,2.034444157900626e-06,2.9556094332359537e-05
2011-07-14,2.6749861002554645e-06,3.510994174517559e-05
2011-07-15,2.6749861002554645e-06,3.510994174517559e-05
2011-07-18,2.733208525129013e-06,3.5228368512735296e-05
2011-07-19,2.733208525129013e-06,3.5228368512735296e-05
2011-07-20,2.8115311921325325e-06,3.543515496890314e-05
2011-07-21,2.8115311921325325e-06,3.543515496890314e-05
2011-07-22,2.9454268148926244e-06,3.589302846213428e-05
2011-07-25,2.8966319476942967e-06,3.5985060781105296e-05
2011-07-26,2.905288628691577e-06,3.599253811302554e-05
2011-07-27,2.8539157321283765e-06,3.588462676186049e-05
2011-07-28,2.846501663196242e-06,3.587869068931079e-05
2011-07-29,3.09777820367614e-06,3.68687876889373e-05
2011-08-01,3.0181283372205934e-06,3.669266910786537e-05
2011-08-02,3.0181283372205934e-06,3.669266910786537e-05
2011-08-03,3.024972309037942e-06,3.66999221389291e-05
2011-08-04,3.0131907654192877e-06,3.669120803857582e-05
2011-08-05,2.9653727021937324e-06,3.6596091333897686e-05
2011-08-08,2.9653727021937324e-06,3.6596091333897686e-05
2011-08-09,2.9653727021937324e-06,3.6596091333897686e-05
2011-08-10,2.954964604846259e-06,3.658642168610548e-05
2011-08-11,2.954964604846259e-06,3.658642168610548e-05
2011-08-12,3.0497656308840555e-06,3.695737354234261e-05
2011-08-15,3.0792897056450924e-06,3.7018897188981545e-05
2011-08-16,3.139990749902302e-06,3.7153183628805305e-05
2011-08-17,3.4573193353115085e-06,3.977269791559989e-05
2011-08-18,3.4573193353115085e-06,3.977269791559989e-05
2011-08-19,3.17694888356184e-06,3.722049726371867e-05
2011-08-22,2.2774780602311636e-06,2.787872514501488e-05
2011-08-23,2.2774780602311636e-06,2.787872514501488e-05
2011-08-24,2.2256178401156973e-06,2.770767434949294e-05
2011-08-25,2.413656309356711e-06,2.936018686281867e-05
2011-08-26,2.648709113106916e-06,3.062646769460059e-05
2011-08-29,2.549918766597152e-06,2.967387118835021e-05
2011-08-30,3.3928244528936732e-06,3.8928771158462835e-05
2011-08-31,4.12789187151022e-06,4.4699192394157104e-05
2011-09-01,3.6350949733600424e-06,3.8587501179321746e-05
2011-09-02,3.5829583810322355e-06,3.848436959054617e-05
2011-09-06,2.609342571672506e-06,3.058339309730109e-05
2011-09-07,2.375219506008172e-06,2.919164298793664e-05
2011-09-08,2.375219506008172e-06,2.919164298793664e-05
2011-09-09,2.375219506008172e-06,2.919164298793664e-05
2011-09-12,2.3588464559812765e-06,2.913128769832644e-05
2011-09-13,2.0557775267553957e-06,2.7583152342260375e-05
2011-09-14,2.0632345041698706e-06,2.7592495581383e-05
2011-09-15,2.1914686863996575e-06,2.8241391655512437e-05
2011-09-16,2.0383487584696964e-06,2.7316143374644037e-05
2011-09-19,1.9916358500211923e-06,2.7176203018379318e-05
2011-09-20,1.9916358500211923e-06,2.7176203018379318e-05
2011-09-21,1.9484457953859405e-06,2.7066073965333188e-05
2011-09-22,1.5585637259972553e-06,2.38146983240971e-05
2011-09-23,2.740468567550654e-06,3.651836686382696e-05
2011-09-26,3.2800869564637326e-06,4.000465158199512e-05
2011-09-27,3.2258746366328003e-06,3.989975076460974e-05
2011-09-28,3.5146079916388882e-06,4.125368473289927e-05
2011-09-29,3.5146079916388882e-06,4.125368473289927e-05
2011-09-30,3.5146079916388882e-06,4.125368473289927e-05
2011-10-03,3.4741513206582447e-06,4.115668277462252e-05
2011-10-04,3.4741513206582447e-06,4.115668277462252e-05
2011-10-05,3.7973435270723375e-06,4.2620354292755414e-05
2011-10-06,3.255381986350557e-06,3.936025530831716e-05
2011-10-07,3.1851630838259033e-06,3.9202368660933786e-05
2011-10-10,3.1640834939473115e-06,3.892682647672722e-05
2011-10-11,3.738898914782894e-06,4.2673193712211625e-05
2011-10-12,3.792566594662773e-06,4.276997079303713e-05
2011-10-13,3.837010906582846e-06,4.284288839033874e-05
2011-10-14,4.066371915126896e-06,4.369816191866683e-05
2011-10-17,4.066371915126896e-06,4.369816191866683e-05
2011-10-18,3.711281272740947e-06,4.117744071177864e-05
2011-10-19,4.221814991916136e-06,4.401721156158792e-05
2011-10-20,5.07254219954577e-06,4.8129867909934737e-05
2011-10-21,5.1159612562338445e-06,4.819270131281654e-05
2011-10-24,4.876764253772974e-06,4.7369016598939386e-05
2011-10-25,4.185302330730075e-06,4.3797254704881936e-05
2011-10-26,4.185302330730075e-06,4.3797254704881936e-05
2011-10-27,4.240132813812014e-06,4.390573537964051e-05
2011-10-28,3.916513769414666e-06,4.2484482820901256e-05
2011-10-31,3.823681596675723e-06,4.104096060642052e-05
2011-11-01,3.797541105820626e-06,4.100369126765791e-05
2011-11-02,6.5180419751361305e-06,6.419906618769835e-05
2011-11-03,6.387503194067648e-06,6.397899285688079e-05
2011-11-04,6.387503194067648e-06,6.397899285688079e-05
2011-11-07,6.3985795027745265e-06,6.398504590885653e-05
2011-11-08,4.902549254541031e-06,5.744043304878044e-05
2011-11-09,4.519912913638289e-06,5.5803717285166756e-05
2011-11-10,6.08218934263329e-06,6.415489178773494e-05
2011-11-11,6.08218934263329e-06,6.415489178773494e-05
2011-11-14,6.078039064492555e-06,6.415063788606623e-05
2011-11-15,6.091361930858888e-06,6.416032667625547e-05
2011-11-16,5.648922639870819e-06,6.234355911408414e-05
2011-11-17,5.965421765179425e-06,6.327960828739652e-05
2011-11-18,5.3977379749809335e-06,5.825147756857649e-05
2011-11-21,5.841103104984706e-06,6.012926891500733e-05
2011-11-22,5.838566478506178e-06,6.0046365561110876e-05
2011-11-23,6.343405797795055e-06,6.933065880691221e-05
2011-11-25,5.212243895148265e-06,5.445548909432389e-05
2011-11-28,5.169755121447323e-06,5.436540588187987e-05
2011-11-29,5.154391827608284e-06,5.434217788189603e-05
2011-11-30,6.136248358738239e-06,6.104059694451332e-05
2011-12-01,6.89464609749819e-06,6.427093765924756e-05
2011-12-02,6.733167017853253e-06,6.387993396893312e-05
2011-12-05,6.6545275319086305e-06,6.362710423623456e-05
2011-12-06,6.687577813914813e-06,6.369226522986978e-05
2011-12-07,6.645279352528003e-06,6.362577988360239e-05
2011-12-08,6.649821879860977e-06,6.364214173194606e-05
2011-12-09,6.387427928262505e-06,6.244376608300759e-05
2011-12-12,7.19047912510758e-06,6.780221469792707e-05
2011-12-13,5.406777526366436e-06,5.456111254341805e-05
2011-12-14,4.669751133324368e-06,4.661966962099614e-05
2011-12-15,4.969113347073777e-06,4.79460127062155e-05
2011-12-16,4.969113347073777e-06,4.79460127062155e-05
2011-12-19,4.7647553758272294e-06,4.645461125585919e-05
2011-12-20,4.792066729352695e-06,4.648611931206576e-05
2011-12-21,4.24946045269074e-06,4.352454044720694e-05
2011-12-22,4.507348165643048e-06,4.478553637510497e-05
2011-12-23,4.789711578833004e-06,4.66220089278582e-05
2011-12-27,4.891567891000614e-06,4.714209404461599e-05
2011-12-28,4.01332770093585e-06,4.0876862322683826e-05
2011-12-29,4.284492454283892e-06,4.202745268733281e-05
2011-12-30,4.284492454283892e-06,4.202745268733281e-05
2012-01-03,4.284492454283892e-06,4.202745268733281e-05
2012-01-04,4.257593517658603e-06,4.186935372369347e-05
2012-01-05,4.001500700100569e-06,4.054054937868958e-05
2012-01-06,3.763336471645898e-06,3.9615939505769723e-05
2012-01-09,3.5457594085905007e-06,3.889490443334237e-05
2012-01-10,3.5066534198467246e-06,3.8827196377461946e-05
2012-01-11,4.006694997701572e-06,4.187863977771829e-05
2012-01-12,4.083160989460101e-06,4.2312801048858624e-05
2012-01-13,5.163560770786793e-06,5.376418424456588e-05
2012-01-17,6.294274894837633e-06,6.259618734726721e-05
2012-01-18,5.938109357232561e-06,6.171581984855034e-05
2012-01-19,5.66971707194069e-06,6.017119750372318e-05
2012-01-20,5.680263593113624e-06,6.0177188660111727e-05
2012-01-23,5.473780595838212e-06,5.6387651590111816e-05
2012-01-24,5.473780595838212e-06,5.6387651590111816e-05
2012-01-25,4.2116447895275925e-06,4.573137290320702e-05
2012-01-26,4.213280781359215e-06,4.573185055847809e-05
2012-01-27,4.244946194601807e-06,4.577454725239012e-05
2012-01-30,3.5890204132006864e-06,3.8666098331307004e-05
2012-01-31,4.07084240125412e-06,4.294096061600768e-05
2012-02-01,4.149108684305916e-06,4.3143070613134274e-05
2012-02-02,4.149108684305916e-06,4.3143070613134274e-05
2012-02-03,3.693241579283657e-06,3.929893606681283e-05
2012-02-06,3.4196687284272545e-06,3.686731391981442e-05
2012-02-07,3.2007796458932497e-06,3.5415065701339225e-05
2012-02-08,3.024247096135577e-06,3.3330314294696735e-05
2012-02-09,2.9536611060086075e-06,3.3084259261493266e-05
2012-02-10,2.9536611060086075e-06,3.3084259261493266e-05
2012-02-13,2.9858514931762864e-06,3.314468216646479e-05
2012-02-14,2.8503510336116107e-06,3.207658000315013e-05
2012-02-15,2.918336781113155e-06,3.2399418949785284e-05
2012-02-16,2.9022973682536905e-06,3.2378553340022844e-05
2012-02-17,2.9022973682536905e-06,3.2378553340022844e-05
2012-02-21,2.9022973682536905e-06,3.2378553340022844e-05
2012-02-22,3.033110177787511e-06,3.286160312811585e-05
2012-02-23,2.6278179492709703e-06,3.0130427158420927e-05
2012-02-24,2.5595774367673914e-06,2.9915181821174064e-05
2012-02-27,2.6574983774998196e-06,3.036186879630866e-05
2012-02-28,2.6574983774998196e-06,3.036186879630866e-05
2012-02-29,2.6574983774998196e-06,3.036186879630866e-05
2012-03-01,4.4543518006361045e-06,5.0202759386907826e-05
2012-03-02,4.4543518006361045e-06,5.0202759386907826e-05
2012-03-05,4.970620058331241e-06,5.2607903076668946e-05
2012-03-06,4.9319622735137265e-06,5.2563584831745035e-05
2012-03-07,3.965921713599812e-06,4.793089830094131e-05
2012-03-08,3.9928468702297536e-06,4.800732202650051e-05
2012-03-09,5.393521272116825e-06,6.48535791661445e-05
2012-03-12,5.701037833760887e-06,6.572994886601681e-05
2012-03-13,6.509128420628225e-06,7.085942320183354e-05
2012-03-14,6.2995507725372784e-06,7.040595954784155e-05
2012-03-15,3.7623497014860916e-06,4.241454832922448e-05
2012-03-16,3.7621391645649385e-06,4.2414529042790795e-05
2012-03-19,4.366301532156726e-06,4.852758510272009e-05
2012-03-20,4.197440889055489e-06,4.80483314558126e-05
2012-03-21,4.226962550945284e-06,4.8083484918877405e-05
2012-03-22,4.583722009906379e-06,5.004868766668557e-05
2012-03-23,4.39025823029534e-06,4.925426526400783e-05
2012-03-26,4.39025823029534e-06,4.925426526400783e-05
2012-03-27,4.435083469621244e-06,4.949458096127298e-05
2012-03-28,3.3219027803890234e-06,4.081945703055325e-05
2012-03-29,3.395016458859519e-06,4.005216440983449e-05
2012-03-30,3.69843680365745e-06,4.171089701850035e-05
2012-04-02,2.5742191916545812e-06,2.9907674470428106e-05
2012-04-03,2.4413733894306578e-06,2.8950193502676704e-05
2012-04-04,2.523158328639524e-06,2.9218149598519245e-05
2012-04-05,2.64361481843512e-06,2.972311605515569e-05
2012-04-09,2.6383689278561073e-06,2.9711932189780863e-05
2012-04-10,2.6383689278561073e-06,2.9711932189780863e-05
2012-04-11,2.6230421777475893e-06,2.9690622158650623e-05
2012-04-12,4.019192020524493e-06,4.455071429824061e-05
2012-04-13,4.019852791629578e-06,4.461747989726317e-05
2012-04-16,4.091142321790536e-06,4.5093582703417036e-05
2012-04-17,4.091142321790536e-06,4.5093582703417036e-05
2012-04-18,4.093209016817981e-06,4.509302681733725e-05
2012-04-19,4.093209016817981e-06,4.509302681733725e-05
2012-04-20,3.941281519979764e-06,4.408218909639919e-05
2012-04-23,3.941281519979764e-06,4.408218909639919e-05
2012-04-24,4.255967417906295e-06,4.6250962453531666e-05
2012-04-25,4.255967417906295e-06,4.6250962453531666e-05
2012-04-26,4.224318692104969e-06,4.6210419448374444e-05
2012-04-27,4.261402328399761e-06,4.594250677044041e-05
2012-04-30,3.8849303242560235e-06,3.975296526132499e-05
2012-05-01,3.5717737288540513e-06,3.7292660776037465e-05
2012-05-02,3.4934959880154545e-06,3.706947510400364e-05
2012-05-03,3.5157552742704826e-06,3.709930031558673e-05
2012-05-04,3.517735978904343e-06,3.71008721758058e-05
2012-05-07,3.4081553469888384e-06,3.677458164291137e-05
2012-05-08,3.509964316862829e-06,3.713922757052188e-05
2012-05-09,3.509964316862829e-06,3.713922757052188e-05
2012-05-10,3.216861270544039e-06,3.493540786819914e-05
2012-05-11,2.9916867506203717e-06,3.404625154607556e-05
2012-05-14,3.0436271190971138e-06,3.4161924109408327e-05
2012-05-15,3.325424049837377e-06,3.5782139060561844e-05
2012-05-16,3.1766957360415904e-06,3.489972803118111e-05
2012-05-17,2.826184891322244e-06,3.248441433898231e-05
2012-05-18,3.2808348406771217e-06,3.549118078349773e-05
2012-05-21,3.3409719654894378e-06,3.5633267696480355e-05
2012-05-22,3.3646559550626844e-06,3.5687220073869514e-05
2012-05-23,2.2817425047394324e-06,2.580401689817334e-05
2012-05-24,2.6010528054474614e-06,2.806322574688098e-05
2012-05-25,2.791218958447961e-06,3.0051994109674734e-05
2012-05-29,3.3870785243231343e-06,3.4867358300130515e-05
2012-05-30,3.4345423071273753e-06,3.501454019033906e-05
2012-05-31,3.39228225844746e-06,3.492900047450941e-05
2012-06-01,3.586278139761593e-06,3.603545333255522e-05
2012-06-04,4.1166554011157625e-06,3.900090144184093e-05
2012-06-05,3.82982274803805e-06,3.7180063348217486e-05
2012-06-06,4.168353597907562e-06,3.929273045992566e-05
2012-06-07,4.1694177827978895e-06,3.929304150808049e-05
2012-06-08,3.769428887670724e-06,3.721306174972711e-05
2012-06-11,3.484754933788353e-06,3.5079101409981914e-05
2012-06-12,3.3252441024135177e-06,3.446825805670305e-05
2012-06-13,2.8367613914212366e-06,3.107622025195868e-05
2012-06-14,3.2766563041281512e-06,3.4387256848898224e-05
2012-06-15,3.247660876025262e-06,3.4339389456925935e-05
2012-06-18,3.247660876025262e-06,3.4339389456925935e-05
2012-06-19,3.1168494128629784e-06,3.4589965569355927e-05
2012-06-20,3.142377547742625e-06,3.475947387746383e-05
2012-06-21,2.6784052623769105e-06,3.1497070407205924e-05
2012-06-22,2.8326280785488945e-06,3.241832884720252e-05
2012-06-25,3.3262798425577815e-06,3.580773400936738e-05
2012-06-26,3.197335987504558e-06,3.517885808966159e-05
2012-06-27,3.220525367831885e-06,3.5212421108620435e-05
2012-06-28,3.1373090664425917e-06,3.4499838314833156e-05
2012-06-29,2.8877379133243553e-06,3.3180394768251485e-05
2012-07-02,3.022018759868207e-06,3.3692380966524917e-05
2012-07-03,2.9669561766032187e-06,3.3506233647837013e-05
2012-07-05,3.00970414264441e-06,3.3657418145219547e-05
2012-07-06,3.0700776537623226e-06,3.3803930108635484e-05
2012-07-09,2.8234666580302744e-06,3.2492496768223847e-05
2012-07-10,2.7630931469123622e-06,3.234004408849312e-05
2012-07-11,2.0684171565549382e-06,2.5759753526219146e-05
2012-07-12,1.7168352163009437e-06,2.2554030975377483e-05
2012-07-13,1.715871233711196e-06,2.2553601162464168e-05
2012-07-16,1.77139823696265e-06,2.2935343604639563e-05
2012-07-17,2.7863270880100106e-06,3.223634898586205e-05
2012-07-18,2.8485257268966727e-06,3.235815874897926e-05
2012-07-19,2.9430505187090345e-06,3.279979565051113e-05
2012-07-20,2.9473806929192618e-06,3.2912773147404354e-05
2012-07-23,2.8856438329434995e-06,3.26546462128263e-05
2012-07-24,2.8898288101571284e-06,3.267504362969239e-05
2012-07-25,2.8940745783627747e-06,3.267786607356999e-05
2012-07-26,2.8705153477525517e-06,3.26409711000321e-05
2012-07-27,2.759565484653227e-06,3.087561079026954e-05
2012-07-30,3.000397830304859e-06,3.2188078699326106e-05
2012-07-31,3.0564023254161582e-06,3.2391744617758514e-05
2012-08-01,2.9942910050670043e-06,3.22320497079636e-05
2012-08-02,3.284580591969437e-06,3.4461578397278736e-05
2012-08-03,3.0145494729397394e-06,3.307723764811168e-05
2012-08-06,3.0145494729397394e-06,3.307723764811168e-05
2012-08-07,3.28932878477959e-06,3.7694560569250444e-05
2012-08-08,3.4780225472667605e-06,3.859287704501639e-05
2012-08-09,3.5924313437667647e-06,3.9576022435122074e-05
2012-08-10,3.577473543721392e-06,3.956373811340157e-05
2012-08-13,3.2149764617245983e-06,3.7779302271413566e-05
2012-08-14,3.1880550603247347e-06,3.772534038180998e-05
2012-08-15,2.875757915150741e-06,3.615031316053958e-05
2012-08-16,2.9493406565869332e-06,3.633720228527233e-05
2012-08-17,2.9493406565869332e-06,3.633720228527233e-05
2012-08-20,3.00293349903592e-06,3.602103987549916e-05
2012-08-21,2.8347991340694054e-06,3.532627144559598e-05
2012-08-22,2.8347991340694054e-06,3.532627144559598e-05
2012-08-23,2.897906649363116e-06,3.545686888861903e-05
2012-08-24,3.2821937504876314e-06,4.0700553143251147e-05
2012-08-27,3.7458939992251167e-06,4.3488229268269525e-05
2012-08-28,3.7458939992251167e-06,4.3488229268269525e-05
2012-08-29,3.7458939992251167e-06,4.3488229268269525e-05
2012-08-30,3.87537710753676e-06,4.384350098027865e-05
2012-08-31,3.1744263754785255e-06,3.634527867163096e-05
2012-09-04,3.1744263754785255e-06,3.634527867163096e-05
2012-09-05,2.733666125126199e-06,3.319003992920417e-05
2012-09-06,2.853642390769518e-06,3.384170957614101e-05
2012-09-07,3.1718286261953272e-06,3.650773038301064e-05
2012-09-10,3.2208351999839508e-06,3.6635311411853475e-05
2012-09-11,2.904926789630116e-06,3.278933712714781e-05
2012-09-12,3.0589392043270894e-06,3.366229809291909e-05
2012-09-13,3.1796109002142555e-06,3.40746686494749e-05
2012-09-14,3.1334890660336726e-06,3.396633940744524e-05
2012-09-17,2.620079222265621e-06,3.0139127638874338e-05
2012-09-18,1.9591699708278865e-06,2.2896189394872912e-05
2012-09-19,2.23994587243891e-06,2.5142915608168095e-05
2012-09-20,1.999957906400724e-06,2.347200707713469e-05
2012-09-21,1.9151078552988153e-06,2.283836568541797e-05
2012-09-24,2.119366781366453e-06,2.4574160849237357e-05
2012-09-25,2.0514818857755264e-06,2.4167551272992286e-05
2012-09-26,1.866004984736389e-06,2.3021693667938247e-05
2012-09-27,1.9902532462970005e-06,2.364714617335426e-05
2012-09-28,1.9987399454108567e-06,2.3658105710110173e-05
2012-10-01,2.068604502129985e-06,2.387587688591485e-05
2012-10-02,2.2845112948856072e-06,2.7510535213674384e-05
2012-10-03,2.2541569434660394e-06,2.7415487095184595e-05
2012-10-04,2.2016578009938448e-06,2.7266282639747797e-05
2012-10-05,2.1575083628105467e-06,2.7152807680448283e-05
2012-10-08,2.1904241813624913e-06,2.7248810780841168e-05
2012-10-09,2.1904241813624913e-06,2.7248810780841168e-05
2012-10-10,2.1828574860953577e-06,2.724076954667851e-05
2012-10-11,2.038792171604311e-06,2.5201089352276972e-05
2012-10-12,2.2133222891057596e-06,2.6147479846597524e-05
2012-10-15,2.146167325759315e-06,2.5344760955900973e-05
2012-10-16,2.4883459826343774e-06,2.8145572912703487e-05
2012-10-17,2.708692462352886e-06,2.934509854089682e-05
2012-10-18,3.3442005274103832e-06,3.485830751228271e-05
2012-10-19,3.3442005274103832e-06,3.485830751228271e-05
2012-10-22,3.2991287257372967e-06,3.476673556603013e-05
2012-10-23,3.2991287257372967e-06,3.476673556603013e-05
2012-10-24,3.202462304164526e-06,3.412084635875164e-05
2012-10-25,2.554154490700791e-06,2.9449769555677516e-05
2012-10-26,2.560769099854113e-06,2.9473698062577767e-05
2012-10-31,2.560769099854113e-06,2.9473698062577767e-05
2012-11-01,2.6203593833932605e-06,3.116690148052314e-05
2012-11-02,2.6273524201752386e-06,3.1173231605959e-05
2012-11-05,1.7701852691068274e-06,2.22144731901667e-05
2012-11-06,2.1281413512003874e-06,2.5222548408626047e-05
2012-11-07,1.7701852691068274e-06,2.22144731901667e-05
2012-11-08,1.582798064869214e-06,2.0906054172031298e-05
2012-11-09,1.6204929956426516e-06,2.102236288713602e-05
2012-11-12,1.5675692726222473e-06,2.075766520747034e-05
2012-11-13,1.5034539026591894e-06,2.0485080256635845e-05
2012-11-14,1.5168561715062692e-06,2.051174760429233e-05
2012-11-15,1.4131400073495813e-06,1.9607963641807802e-05
2012-11-16,1.6421812544976025e-06,2.152554890280992e-05
2012-11-19,1.4544212917081605e-06,2.0050894298997377e-05
2012-11-20,1.4652214481186308e-06,2.0054131003660226e-05
2012-11-21,1.2828171734087704e-06,1.8339037142300332e-05
2012-11-23,1.2828171734087704e-06,1.8339037142300332e-05
2012-11-26,1.2828171734087704e-06,1.8339037142300332e-05
2012-11-27,1.2787978366430201e-06,1.8334397864920908e-05
2012-11-28,1.5103790941939267e-06,2.1044796514643576e-05
2012-11-29,1.3918235794648246e-06,2.0306767853992136e-05
2012-11-30,1.2625728570259185e-06,1.9760580851069378e-05
2012-12-03,1.2625728570259185e-06,1.9760580851069378e-05
2012-12-04,1.2855580467632746e-06,1.9819162407218317e-05
2012-12-05,1.2855580467632746e-06,1.9819162407218317e-05
2012-12-06,1.3171960545970722e-06,1.9875468254854662e-05
2012-12-07,1.2018039931351478e-06,1.837165662614056e-05
2012-12-10,1.1960045071548726e-06,1.8364107182735027e-05
2012-12-11,9.679987291234555e-07,1.5318636272726856e-05
2012-12-12,9.748290967044583e-07,1.5406148426812644e-05
2012-12-13,9.828310451254227e-07,1.546398217242436e-05
2012-12-14,1.001580719123554e-06,1.550438200824352e-05
2012-12-17,1.0078476750474169e-06,1.554797871464202e-05
2012-12-18,7.441446329428042e-07,1.1746042361095628e-05
2012-12-19,7.441446329428042e-07,1.1746042361095628e-05
2012-12-20,1.0621155665931608e-06,1.670234226944559e-05
2012-12-21,1.0621155665931608e-06,1.670234226944559e-05
2012-12-24,1.371141639265369e-06,2.011269472150092e-05
2012-12-26,1.371141639265369e-06,2.011269472150092e-05
2012-12-27,1.0548803281548915e-06,1.6673884054495026e-05
2012-12-28,1.0548803281548915e-06,1.6673884054495026e-05
2012-12-31,1.0548803281548915e-06,1.6673884054495026e-05
2013-01-02,1.4389407931531873e-06,2.1949340754956183e-05
2013-01-03,1.4605666851219552e-06,2.2063838389683187e-05
2013-01-04,1.6098023116450857e-06,2.286857804110475e-05
2013-01-07,2.6961990967956276e-06,3.469747400079968e-05
2013-01-08,2.4796557680378613e-06,3.3811199453363024e-05
2013-01-09,2.742853000598894e-06,3.45384540009487e-05
2013-01-10,2.742853000598894e-06,3.45384540009487e-05
2013-01-11,2.8234103595351892e-06,3.559714790894465e-05
2013-01-14,2.347542090407045e-06,3.1338673127955695e-05
2013-01-15,2.0527369046571136e-06,2.698202709458513e-05
2013-01-16,2.069982248929802e-06,2.7019379919630074e-05
2013-01-17,1.789329187611972e-06,2.330627065099008e-05
2013-01-18,1.745333258255925e-06,2.281015173694021e-05
2013-01-22,1.7449170662598302e-06,2.295989866315946e-05
2013-01-23,1.952526532093595e-06,2.429442598860878e-05
2013-01-24,1.8277635047957424e-06,2.3260128565039146e-05
2013-01-25,2.0753644907520846e-06,2.5462009874582842e-05
2013-01-28,2.0135164051595e-06,2.5214623168321415e-05
2013-01-29,2.0136955668345923e-06,2.5214646927983246e-05
2013-01-30,2.0136955668345923e-06,2.5214646927983246e-05
2013-01-31,2.0354825142795485e-06,2.5311870569552318e-05
2013-02-01,2.0354825142795485e-06,2.5311870569552318e-05
2013-02-04,1.8411965446433334e-06,2.4165693634555883e-05
2013-02-05,1.8411965446433334e-06,2.4165693634555883e-05
2013-02-06,1.7770472289984101e-06,2.3891610513827652e-05
2013-02-07,1.5349866332159039e-06,2.0927638273424634e-05
2013-02-08,1.3890350038074108e-06,1.9137544785779575e-05
2013-02-11,1.18332537370581e-06,1.7735891031720204e-05
2013-02-12,1.486892872445213e-06,2.12855671542702e-05
2013-02-13,1.6198047766776923e-06,2.1850747687941755e-05
2013-02-14,1.4124643820867527e-06,2.018774788537105e-05
2013-02-15,1.152956612032163e-06,1.7507683130305074e-05
2013-02-19,1.0520293630311758e-06,1.648478199476032e-05
2013-02-20,1.0724265228819963e-06,1.654350724683357e-05
2013-02-21,1.0719393776544078e-06,1.654325412705689e-05
2013-02-22,1.0767647021780987e-06,1.6548997117258632e-05
2013-02-25,1.0767647021780987e-06,1.6548997117258632e-05
2013-02-26,7.748880026582694e-07,1.2546785216634077e-05
2013-02-27,9.376853789695118e-07,1.4185898810269207e-05
2013-02-28,9.941393628779558e-07,1.4668639822149327e-05
2013-03-01,9.635091878381003e-07,1.4816471764952882e-05
2013-03-04,9.354063373350503e-07,1.4663582432459282e-05
2013-03-05,7.52730271779011e-07,1.1966858559571975e-05
2013-03-06,7.304130786121271e-07,1.1622475628483418e-05
2013-03-07,7.234122961675572e-07,1.160206328575797e-05
2013-03-08,7.034701209584915e-07,1.146269000276647e-05
2013-03-11,6.860552471583044e-07,1.1324120588636077e-05
2013-03-12,6.85402456998914e-07,1.1337653610140718e-05
2013-03-13,7.282282069061501e-07,1.1401697047776241e-05
2013-03-14,6.683380997013065e-07,1.0949614262668469e-05
2013-03-15,7.01007465825949e-07,1.1098800623911395e-05
2013-03-18,7.009037461909706e-07,1.1098783879508986e-05
2013-03-19,6.221861118965239e-07,1.0398141859100255e-05
2013-03-20,6.621018030840129e-07,1.0928018986875727e-05
2013-03-21,7.497311243396299e-07,1.1708573217914424e-05
2013-03-22,1.0310574274915084e-06,1.4950196650496425e-05
